"Sector","Indicator","Sub Indicator","Aggregation","Disaggregation","Percentages","variable_name","year"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","house","thi.qar","host",1,"shelter.shelter_type","2019"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","apartment","thi.qar","idp_out_camp",0.24390243902439,"shelter.shelter_type","2019"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","house","thi.qar","idp_out_camp",0.75609756097561,"shelter.shelter_type","2019"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","al.anbar","idp_in_camp",0,"not_attending_formal","2019"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","al.anbar","idp_out_camp",0.179517803093258,"not_attending_formal","2019"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","al.anbar","returnee",0.209025398322957,"not_attending_formal","2019"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","diyala","idp_in_camp",0,"not_attending_formal","2019"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","diyala","idp_out_camp",0.168825100441681,"not_attending_formal","2019"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","diyala","returnee",0.0273441203237223,"not_attending_formal","2019"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","baghdad","host",0.146341463414634,"not_attending_formal","2019"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","baghdad","idp_in_camp",0,"not_attending_formal","2019"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","baghdad","idp_out_camp",0.188284670351478,"not_attending_formal","2019"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","baghdad","returnee",0.299578375104774,"not_attending_formal","2019"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","al.sulaymaniyah","idp_in_camp",0,"not_attending_formal","2019"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","al.sulaymaniyah","idp_out_camp",0.28525233841963,"not_attending_formal","2019"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","ninewa","host",0.22093023255814,"not_attending_formal","2019"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","ninewa","idp_out_camp",0.29076396632243,"not_attending_formal","2019"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","ninewa","returnee",0.217746648091189,"not_attending_formal","2019"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","duhok","host",0.148148148148148,"not_attending_formal","2019"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","duhok","idp_in_camp",0,"not_attending_formal","2019"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","duhok","idp_out_camp",0.298713955198296,"not_attending_formal","2019"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","erbil","host",0.0882352941176471,"not_attending_formal","2019"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","erbil","idp_in_camp",0,"not_attending_formal","2019"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","erbil","idp_out_camp",0.300080706786823,"not_attending_formal","2019"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","erbil","returnee",0.338983050847458,"not_attending_formal","2019"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","salah.al.din","host",0.128205128205128,"not_attending_formal","2019"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","salah.al.din","idp_in_camp",0,"not_attending_formal","2019"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","salah.al.din","idp_out_camp",0.351471546695229,"not_attending_formal","2019"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","salah.al.din","returnee",0.253371805799449,"not_attending_formal","2019"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","al.qadissiya","idp_out_camp",0.0930232558139535,"not_attending_formal","2019"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","kerbala","idp_in_camp",0,"not_attending_formal","2019"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","kerbala","idp_out_camp",0.0649305230045162,"not_attending_formal","2019"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","kirkuk","idp_in_camp",0,"not_attending_formal","2019"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","kirkuk","idp_out_camp",0.56470864176862,"not_attending_formal","2019"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","kirkuk","returnee",0.263681295985863,"not_attending_formal","2019"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","wassit","idp_out_camp",0.0785790884718499,"not_attending_formal","2019"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","al.basrah","host",0.166666666666667,"not_attending_formal","2019"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","al.basrah","idp_out_camp",0.333333333333333,"not_attending_formal","2019"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","babil","idp_out_camp",0.290909090909091,"not_attending_formal","2019"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","maysan","host",0,"not_attending_formal","2019"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","maysan","idp_out_camp",0.0222222222222222,"not_attending_formal","2019"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","al.najaf","host",0.0943396226415094,"not_attending_formal","2019"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","al.najaf","idp_out_camp",0.122070727312241,"not_attending_formal","2019"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","thi.qar","host",0.0344827586206897,"not_attending_formal","2019"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","thi.qar","idp_out_camp",0.0163934426229508,"not_attending_formal","2019"
"Education","% of HHs with at least one child dropping out in previous academic year","","al.anbar","idp_in_camp",0,"dropped_from_school","2019"
"Education","% of HHs with at least one child dropping out in previous academic year","","al.anbar","idp_out_camp",0.00295551301373605,"dropped_from_school","2019"
"Education","% of HHs with at least one child dropping out in previous academic year","","al.anbar","returnee",0.0145829434796511,"dropped_from_school","2019"
"Education","% of HHs with at least one child dropping out in previous academic year","","diyala","idp_in_camp",0,"dropped_from_school","2019"
"Education","% of HHs with at least one child dropping out in previous academic year","","diyala","idp_out_camp",0.00632376550181634,"dropped_from_school","2019"
"Education","% of HHs with at least one child dropping out in previous academic year","","diyala","returnee",0,"dropped_from_school","2019"
"Education","% of HHs with at least one child dropping out in previous academic year","","baghdad","host",0,"dropped_from_school","2019"
"Education","% of HHs with at least one child dropping out in previous academic year","","baghdad","idp_in_camp",0,"dropped_from_school","2019"
"Education","% of HHs with at least one child dropping out in previous academic year","","baghdad","idp_out_camp",0.0016729032329394,"dropped_from_school","2019"
"Education","% of HHs with at least one child dropping out in previous academic year","","baghdad","returnee",0,"dropped_from_school","2019"
"Education","% of HHs with at least one child dropping out in previous academic year","","al.sulaymaniyah","idp_in_camp",0,"dropped_from_school","2019"
"Education","% of HHs with at least one child dropping out in previous academic year","","al.sulaymaniyah","idp_out_camp",0.041759820505347,"dropped_from_school","2019"
"Education","% of HHs with at least one child dropping out in previous academic year","","ninewa","host",0.0348837209302326,"dropped_from_school","2019"
"Education","% of HHs with at least one child dropping out in previous academic year","","ninewa","idp_out_camp",0.0361330828028578,"dropped_from_school","2019"
"Education","% of HHs with at least one child dropping out in previous academic year","","ninewa","returnee",0.0398185100805021,"dropped_from_school","2019"
"Education","% of HHs with at least one child dropping out in previous academic year","","duhok","host",0.0246913580246914,"dropped_from_school","2019"
"Education","% of HHs with at least one child dropping out in previous academic year","","duhok","idp_in_camp",0,"dropped_from_school","2019"
"Education","% of HHs with at least one child dropping out in previous academic year","","duhok","idp_out_camp",0.0308214502120893,"dropped_from_school","2019"
"Education","% of HHs with at least one child dropping out in previous academic year","","erbil","host",0.0294117647058823,"dropped_from_school","2019"
"Education","% of HHs with at least one child dropping out in previous academic year","","erbil","idp_in_camp",0,"dropped_from_school","2019"
"Education","% of HHs with at least one child dropping out in previous academic year","","erbil","idp_out_camp",0.000786158888420035,"dropped_from_school","2019"
"Education","% of HHs with at least one child dropping out in previous academic year","","erbil","returnee",0.0169491525423729,"dropped_from_school","2019"
"Education","% of HHs with at least one child dropping out in previous academic year","","salah.al.din","host",0,"dropped_from_school","2019"
"Education","% of HHs with at least one child dropping out in previous academic year","","salah.al.din","idp_in_camp",0,"dropped_from_school","2019"
"Education","% of HHs with at least one child dropping out in previous academic year","","salah.al.din","idp_out_camp",0.0243987733138824,"dropped_from_school","2019"
"Education","% of HHs with at least one child dropping out in previous academic year","","salah.al.din","returnee",0.0152492423826412,"dropped_from_school","2019"
"Education","% of HHs with at least one child dropping out in previous academic year","","al.qadissiya","idp_out_camp",0,"dropped_from_school","2019"
"Education","% of HHs with at least one child dropping out in previous academic year","","kerbala","idp_in_camp",0,"dropped_from_school","2019"
"Education","% of HHs with at least one child dropping out in previous academic year","","kerbala","idp_out_camp",0,"dropped_from_school","2019"
"Education","% of HHs with at least one child dropping out in previous academic year","","kirkuk","idp_in_camp",0,"dropped_from_school","2019"
"Education","% of HHs with at least one child dropping out in previous academic year","","kirkuk","idp_out_camp",0.0640828676166403,"dropped_from_school","2019"
"Education","% of HHs with at least one child dropping out in previous academic year","","kirkuk","returnee",0.0493768073166022,"dropped_from_school","2019"
"Education","% of HHs with at least one child dropping out in previous academic year","","wassit","idp_out_camp",0,"dropped_from_school","2019"
"Education","% of HHs with at least one child dropping out in previous academic year","","al.basrah","host",0,"dropped_from_school","2019"
"Education","% of HHs with at least one child dropping out in previous academic year","","al.basrah","idp_out_camp",0,"dropped_from_school","2019"
"Education","% of HHs with at least one child dropping out in previous academic year","","babil","idp_out_camp",0,"dropped_from_school","2019"
"Education","% of HHs with at least one child dropping out in previous academic year","","maysan","host",0,"dropped_from_school","2019"
"Education","% of HHs with at least one child dropping out in previous academic year","","maysan","idp_out_camp",0,"dropped_from_school","2019"
"Education","% of HHs with at least one child dropping out in previous academic year","","al.najaf","host",0.0188679245283019,"dropped_from_school","2019"
"Education","% of HHs with at least one child dropping out in previous academic year","","al.najaf","idp_out_camp",0.0121657628130029,"dropped_from_school","2019"
"Education","% of HHs with at least one child dropping out in previous academic year","","thi.qar","host",0,"dropped_from_school","2019"
"Education","% of HHs with at least one child dropping out in previous academic year","","thi.qar","idp_out_camp",0,"dropped_from_school","2019"
"Education","Main barriers to education","School stopped functioning and is now closed","al.anbar","idp_in_camp",0.579039321837369,"education_barriers_not_function","2019"
"Education","Main barriers to education","School stopped functioning and is now closed","al.anbar","idp_out_camp",0.815281430222924,"education_barriers_not_function","2019"
"Education","Main barriers to education","School stopped functioning and is now closed","al.anbar","returnee",0.598776755783789,"education_barriers_not_function","2019"
"Education","Main barriers to education","School stopped functioning and is now closed","diyala","idp_in_camp",0.028087473274139,"education_barriers_not_function","2019"
"Education","Main barriers to education","School stopped functioning and is now closed","diyala","idp_out_camp",0.126344488783342,"education_barriers_not_function","2019"
"Education","Main barriers to education","School stopped functioning and is now closed","diyala","returnee",0,"education_barriers_not_function","2019"
"Education","Main barriers to education","School stopped functioning and is now closed","baghdad","idp_in_camp",0.562590824164418,"education_barriers_not_function","2019"
"Education","Main barriers to education","School stopped functioning and is now closed","baghdad","idp_out_camp",0.490849775550715,"education_barriers_not_function","2019"
"Education","Main barriers to education","School stopped functioning and is now closed","baghdad","returnee",0.201870675106505,"education_barriers_not_function","2019"
"Education","Main barriers to education","School stopped functioning and is now closed","al.sulaymaniyah","idp_in_camp",0.145753170742291,"education_barriers_not_function","2019"
"Education","Main barriers to education","School stopped functioning and is now closed","al.sulaymaniyah","idp_out_camp",0.0746958920145253,"education_barriers_not_function","2019"
"Education","Main barriers to education","School stopped functioning and is now closed","ninewa","host",0,"education_barriers_not_function","2019"
"Education","Main barriers to education","School stopped functioning and is now closed","ninewa","idp_in_camp",0.211839843456732,"education_barriers_not_function","2019"
"Education","Main barriers to education","School stopped functioning and is now closed","ninewa","idp_out_camp",0.112467812230627,"education_barriers_not_function","2019"
"Education","Main barriers to education","School stopped functioning and is now closed","ninewa","returnee",0.127531016110963,"education_barriers_not_function","2019"
"Education","Main barriers to education","School stopped functioning and is now closed","duhok","host",0,"education_barriers_not_function","2019"
"Education","Main barriers to education","School stopped functioning and is now closed","duhok","idp_in_camp",0.00963059338724275,"education_barriers_not_function","2019"
"Education","Main barriers to education","School stopped functioning and is now closed","erbil","host",0,"education_barriers_not_function","2019"
"Education","Main barriers to education","School stopped functioning and is now closed","erbil","idp_in_camp",0,"education_barriers_not_function","2019"
"Education","Main barriers to education","School stopped functioning and is now closed","erbil","idp_out_camp",0.0533288060182657,"education_barriers_not_function","2019"
"Education","Main barriers to education","School stopped functioning and is now closed","erbil","returnee",0.1,"education_barriers_not_function","2019"
"Education","Main barriers to education","School stopped functioning and is now closed","salah.al.din","idp_in_camp",0.232658571722093,"education_barriers_not_function","2019"
"Education","Main barriers to education","School stopped functioning and is now closed","salah.al.din","idp_out_camp",0.196075768672454,"education_barriers_not_function","2019"
"Education","Main barriers to education","School stopped functioning and is now closed","salah.al.din","returnee",0.286415796521625,"education_barriers_not_function","2019"
"Education","Main barriers to education","School stopped functioning and is now closed","al.qadissiya","idp_out_camp",0,"education_barriers_not_function","2019"
"Education","Main barriers to education","School stopped functioning and is now closed","kerbala","idp_out_camp",0,"education_barriers_not_function","2019"
"Education","Main barriers to education","School stopped functioning and is now closed","kirkuk","idp_in_camp",0.0121459913951638,"education_barriers_not_function","2019"
"Education","Main barriers to education","School stopped functioning and is now closed","kirkuk","idp_out_camp",0.242278409657262,"education_barriers_not_function","2019"
"Education","Main barriers to education","School stopped functioning and is now closed","kirkuk","returnee",0.079437146732781,"education_barriers_not_function","2019"
"Education","Main barriers to education","School stopped functioning and is now closed","wassit","idp_out_camp",0.0733538041624019,"education_barriers_not_function","2019"
"Education","Main barriers to education","School stopped functioning and is now closed","al.basrah","host",0,"education_barriers_not_function","2019"
"Education","Main barriers to education","School stopped functioning and is now closed","al.basrah","idp_out_camp",0,"education_barriers_not_function","2019"
"Education","Main barriers to education","School stopped functioning and is now closed","babil","idp_out_camp",0.5,"education_barriers_not_function","2019"
"Education","Main barriers to education","School stopped functioning and is now closed","al.najaf","host",0,"education_barriers_not_function","2019"
"Education","Main barriers to education","School stopped functioning and is now closed","al.najaf","idp_out_camp",0,"education_barriers_not_function","2019"
"Education","Main barriers to education","Lack of safety to access schools","al.anbar","idp_in_camp",0.266376264307931,"education_barriers_safety","2019"
"Education","Main barriers to education","Lack of safety to access schools","al.anbar","idp_out_camp",0,"education_barriers_safety","2019"
"Education","Main barriers to education","Lack of safety to access schools","al.anbar","returnee",0.0769434954517602,"education_barriers_safety","2019"
"Education","Main barriers to education","Lack of safety to access schools","diyala","idp_in_camp",0,"education_barriers_safety","2019"
"Education","Main barriers to education","Lack of safety to access schools","diyala","idp_out_camp",0.0503559252876751,"education_barriers_safety","2019"
"Education","Main barriers to education","Lack of safety to access schools","diyala","returnee",0,"education_barriers_safety","2019"
"Education","Main barriers to education","Lack of safety to access schools","baghdad","idp_in_camp",0.375129748806311,"education_barriers_safety","2019"
"Education","Main barriers to education","Lack of safety to access schools","baghdad","idp_out_camp",0.303962963377088,"education_barriers_safety","2019"
"Education","Main barriers to education","Lack of safety to access schools","baghdad","returnee",0,"education_barriers_safety","2019"
"Education","Main barriers to education","Lack of safety to access schools","al.sulaymaniyah","idp_in_camp",0,"education_barriers_safety","2019"
"Education","Main barriers to education","Lack of safety to access schools","al.sulaymaniyah","idp_out_camp",0.20482056621628,"education_barriers_safety","2019"
"Education","Main barriers to education","Lack of safety to access schools","ninewa","host",0,"education_barriers_safety","2019"
"Education","Main barriers to education","Lack of safety to access schools","ninewa","idp_in_camp",0.18518822905071,"education_barriers_safety","2019"
"Education","Main barriers to education","Lack of safety to access schools","ninewa","idp_out_camp",0.0617417592299249,"education_barriers_safety","2019"
"Education","Main barriers to education","Lack of safety to access schools","ninewa","returnee",0.147330294981501,"education_barriers_safety","2019"
"Education","Main barriers to education","Lack of safety to access schools","duhok","host",0,"education_barriers_safety","2019"
"Education","Main barriers to education","Lack of safety to access schools","duhok","idp_in_camp",0.0217068547052452,"education_barriers_safety","2019"
"Education","Main barriers to education","Lack of safety to access schools","duhok","idp_out_camp",0.018765871987867,"education_barriers_safety","2019"
"Education","Main barriers to education","Lack of safety to access schools","erbil","host",0,"education_barriers_safety","2019"
"Education","Main barriers to education","Lack of safety to access schools","erbil","idp_in_camp",0.0893544851561891,"education_barriers_safety","2019"
"Education","Main barriers to education","Lack of safety to access schools","erbil","idp_out_camp",0.154670749144449,"education_barriers_safety","2019"
"Education","Main barriers to education","Lack of safety to access schools","erbil","returnee",0,"education_barriers_safety","2019"
"Education","Main barriers to education","Lack of safety to access schools","salah.al.din","idp_in_camp",0.120672854912683,"education_barriers_safety","2019"
"Education","Main barriers to education","Lack of safety to access schools","salah.al.din","idp_out_camp",0.0705442886518835,"education_barriers_safety","2019"
"Education","Main barriers to education","Lack of safety to access schools","salah.al.din","returnee",0.0927291408397074,"education_barriers_safety","2019"
"Education","Main barriers to education","Lack of safety to access schools","al.qadissiya","idp_out_camp",0,"education_barriers_safety","2019"
"Education","Main barriers to education","Lack of safety to access schools","kerbala","idp_out_camp",0,"education_barriers_safety","2019"
"Education","Main barriers to education","Lack of safety to access schools","kirkuk","idp_in_camp",0.0948584820932162,"education_barriers_safety","2019"
"Education","Main barriers to education","Lack of safety to access schools","kirkuk","idp_out_camp",0.0413001111733648,"education_barriers_safety","2019"
"Education","Main barriers to education","Lack of safety to access schools","kirkuk","returnee",0.0083140525040954,"education_barriers_safety","2019"
"Education","Main barriers to education","Lack of safety to access schools","wassit","idp_out_camp",0.0733538041624019,"education_barriers_safety","2019"
"Education","Main barriers to education","Lack of safety to access schools","al.basrah","host",0,"education_barriers_safety","2019"
"Education","Main barriers to education","Lack of safety to access schools","al.basrah","idp_out_camp",0,"education_barriers_safety","2019"
"Education","Main barriers to education","Lack of safety to access schools","babil","idp_out_camp",0.25,"education_barriers_safety","2019"
"Education","Main barriers to education","Lack of safety to access schools","al.najaf","host",0,"education_barriers_safety","2019"
"Education","Main barriers to education","Lack of safety to access schools","al.najaf","idp_out_camp",0,"education_barriers_safety","2019"
"Education","Main barriers to education","Costs related to education","al.anbar","idp_in_camp",0.182969155195512,"education_barriers_cost","2019"
"Education","Main barriers to education","Costs related to education","al.anbar","idp_out_camp",0.052225144178339,"education_barriers_cost","2019"
"Education","Main barriers to education","Costs related to education","al.anbar","returnee",0.0835133110348666,"education_barriers_cost","2019"
"Education","Main barriers to education","Costs related to education","diyala","idp_in_camp",0.598551353278302,"education_barriers_cost","2019"
"Education","Main barriers to education","Costs related to education","diyala","idp_out_camp",0.555897132595345,"education_barriers_cost","2019"
"Education","Main barriers to education","Costs related to education","diyala","returnee",0.333333333333333,"education_barriers_cost","2019"
"Education","Main barriers to education","Costs related to education","baghdad","idp_in_camp",0.10940419348142,"education_barriers_cost","2019"
"Education","Main barriers to education","Costs related to education","baghdad","idp_out_camp",0.144879565584249,"education_barriers_cost","2019"
"Education","Main barriers to education","Costs related to education","baghdad","returnee",0.265003844349773,"education_barriers_cost","2019"
"Education","Main barriers to education","Costs related to education","al.sulaymaniyah","idp_in_camp",0.37626623096664,"education_barriers_cost","2019"
"Education","Main barriers to education","Costs related to education","al.sulaymaniyah","idp_out_camp",0.601999026857656,"education_barriers_cost","2019"
"Education","Main barriers to education","Costs related to education","ninewa","host",0.526315789473684,"education_barriers_cost","2019"
"Education","Main barriers to education","Costs related to education","ninewa","idp_in_camp",0.365346991603813,"education_barriers_cost","2019"
"Education","Main barriers to education","Costs related to education","ninewa","idp_out_camp",0.391466581845766,"education_barriers_cost","2019"
"Education","Main barriers to education","Costs related to education","ninewa","returnee",0.282011086825772,"education_barriers_cost","2019"
"Education","Main barriers to education","Costs related to education","duhok","host",0.166666666666667,"education_barriers_cost","2019"
"Education","Main barriers to education","Costs related to education","duhok","idp_in_camp",0.192731598288616,"education_barriers_cost","2019"
"Education","Main barriers to education","Costs related to education","duhok","idp_out_camp",0.331808765793425,"education_barriers_cost","2019"
"Education","Main barriers to education","Costs related to education","erbil","host",0,"education_barriers_cost","2019"
"Education","Main barriers to education","Costs related to education","erbil","idp_in_camp",0.13817048041176,"education_barriers_cost","2019"
"Education","Main barriers to education","Costs related to education","erbil","idp_out_camp",0.176265573746717,"education_barriers_cost","2019"
"Education","Main barriers to education","Costs related to education","erbil","returnee",0.15,"education_barriers_cost","2019"
"Education","Main barriers to education","Costs related to education","salah.al.din","host",0.4,"education_barriers_cost","2019"
"Education","Main barriers to education","Costs related to education","salah.al.din","idp_in_camp",0.336884240960059,"education_barriers_cost","2019"
"Education","Main barriers to education","Costs related to education","salah.al.din","idp_out_camp",0.256830835618275,"education_barriers_cost","2019"
"Education","Main barriers to education","Costs related to education","salah.al.din","returnee",0.218178449743156,"education_barriers_cost","2019"
"Education","Main barriers to education","Costs related to education","al.qadissiya","idp_out_camp",0,"education_barriers_cost","2019"
"Education","Main barriers to education","Costs related to education","kerbala","idp_out_camp",0,"education_barriers_cost","2019"
"Education","Main barriers to education","Costs related to education","kirkuk","idp_in_camp",0.384335805299188,"education_barriers_cost","2019"
"Education","Main barriers to education","Costs related to education","kirkuk","idp_out_camp",0.300516834079681,"education_barriers_cost","2019"
"Education","Main barriers to education","Costs related to education","kirkuk","returnee",0.105799265343948,"education_barriers_cost","2019"
"Education","Main barriers to education","Costs related to education","wassit","idp_out_camp",0.305015353121801,"education_barriers_cost","2019"
"Education","Main barriers to education","Costs related to education","al.basrah","host",0,"education_barriers_cost","2019"
"Education","Main barriers to education","Costs related to education","al.basrah","idp_out_camp",0.2,"education_barriers_cost","2019"
"Education","Main barriers to education","Costs related to education","babil","idp_out_camp",0.125,"education_barriers_cost","2019"
"Education","Main barriers to education","Costs related to education","al.najaf","host",0.333333333333333,"education_barriers_cost","2019"
"Education","Main barriers to education","Costs related to education","al.najaf","idp_out_camp",0.471997149623792,"education_barriers_cost","2019"
"Education","Main barriers to education","Unable to enroll/register","al.anbar","idp_in_camp",0,"education_barriers_unable_to_register","2019"
"Education","Main barriers to education","Unable to enroll/register","al.anbar","idp_out_camp",0,"education_barriers_unable_to_register","2019"
"Education","Main barriers to education","Unable to enroll/register","al.anbar","returnee",0.00454500445098407,"education_barriers_unable_to_register","2019"
"Education","Main barriers to education","Unable to enroll/register","diyala","idp_in_camp",0.126516228143033,"education_barriers_unable_to_register","2019"
"Education","Main barriers to education","Unable to enroll/register","diyala","idp_out_camp",0.0624877098756601,"education_barriers_unable_to_register","2019"
"Education","Main barriers to education","Unable to enroll/register","diyala","returnee",0,"education_barriers_unable_to_register","2019"
"Education","Main barriers to education","Unable to enroll/register","baghdad","idp_in_camp",0.124974050238738,"education_barriers_unable_to_register","2019"
"Education","Main barriers to education","Unable to enroll/register","baghdad","idp_out_camp",0,"education_barriers_unable_to_register","2019"
"Education","Main barriers to education","Unable to enroll/register","baghdad","returnee",0,"education_barriers_unable_to_register","2019"
"Education","Main barriers to education","Unable to enroll/register","al.sulaymaniyah","idp_in_camp",0.0678233432723921,"education_barriers_unable_to_register","2019"
"Education","Main barriers to education","Unable to enroll/register","al.sulaymaniyah","idp_out_camp",0.0725267425516402,"education_barriers_unable_to_register","2019"
"Education","Main barriers to education","Unable to enroll/register","ninewa","host",0,"education_barriers_unable_to_register","2019"
"Education","Main barriers to education","Unable to enroll/register","ninewa","idp_in_camp",0.0516688566220737,"education_barriers_unable_to_register","2019"
"Education","Main barriers to education","Unable to enroll/register","ninewa","idp_out_camp",0.0632440756177488,"education_barriers_unable_to_register","2019"
"Education","Main barriers to education","Unable to enroll/register","ninewa","returnee",0.0430060758956036,"education_barriers_unable_to_register","2019"
"Education","Main barriers to education","Unable to enroll/register","duhok","host",0,"education_barriers_unable_to_register","2019"
"Education","Main barriers to education","Unable to enroll/register","duhok","idp_in_camp",0.0474932342063837,"education_barriers_unable_to_register","2019"
"Education","Main barriers to education","Unable to enroll/register","duhok","idp_out_camp",0.0571728436259699,"education_barriers_unable_to_register","2019"
"Education","Main barriers to education","Unable to enroll/register","erbil","host",0,"education_barriers_unable_to_register","2019"
"Education","Main barriers to education","Unable to enroll/register","erbil","idp_in_camp",0.0845905750883692,"education_barriers_unable_to_register","2019"
"Education","Main barriers to education","Unable to enroll/register","erbil","idp_out_camp",0.0049408160395736,"education_barriers_unable_to_register","2019"
"Education","Main barriers to education","Unable to enroll/register","erbil","returnee",0.05,"education_barriers_unable_to_register","2019"
"Education","Main barriers to education","Unable to enroll/register","salah.al.din","idp_in_camp",0.014515698076537,"education_barriers_unable_to_register","2019"
"Education","Main barriers to education","Unable to enroll/register","salah.al.din","idp_out_camp",0.0511571068114261,"education_barriers_unable_to_register","2019"
"Education","Main barriers to education","Unable to enroll/register","salah.al.din","returnee",0.0568093464932816,"education_barriers_unable_to_register","2019"
"Education","Main barriers to education","Unable to enroll/register","al.qadissiya","idp_out_camp",0,"education_barriers_unable_to_register","2019"
"Education","Main barriers to education","Unable to enroll/register","kerbala","idp_out_camp",0,"education_barriers_unable_to_register","2019"
"Education","Main barriers to education","Unable to enroll/register","kirkuk","idp_in_camp",0.109596901346608,"education_barriers_unable_to_register","2019"
"Education","Main barriers to education","Unable to enroll/register","kirkuk","idp_out_camp",0.0927651430086282,"education_barriers_unable_to_register","2019"
"Education","Main barriers to education","Unable to enroll/register","wassit","idp_out_camp",0,"education_barriers_unable_to_register","2019"
"Education","Main barriers to education","Unable to enroll/register","al.basrah","host",0,"education_barriers_unable_to_register","2019"
"Education","Main barriers to education","Unable to enroll/register","al.basrah","idp_out_camp",0,"education_barriers_unable_to_register","2019"
"Education","Main barriers to education","Unable to enroll/register","babil","idp_out_camp",0,"education_barriers_unable_to_register","2019"
"Education","Main barriers to education","Unable to enroll/register","al.najaf","host",0,"education_barriers_unable_to_register","2019"
"Education","Main barriers to education","Unable to enroll/register","al.najaf","idp_out_camp",0.121776035881206,"education_barriers_unable_to_register","2019"
"Education","Main barriers to education","Physical limitations to access school ","al.anbar","idp_in_camp",0.0781657643823596,"education_barriers_physical_limitation","2019"
"Education","Main barriers to education","Physical limitations to access school ","al.anbar","idp_out_camp",0,"education_barriers_physical_limitation","2019"
"Education","Main barriers to education","Physical limitations to access school ","al.anbar","returnee",0.0236310978760485,"education_barriers_physical_limitation","2019"
"Education","Main barriers to education","Physical limitations to access school ","diyala","idp_in_camp",0.028087473274139,"education_barriers_physical_limitation","2019"
"Education","Main barriers to education","Physical limitations to access school ","diyala","idp_out_camp",0.191720368440446,"education_barriers_physical_limitation","2019"
"Education","Main barriers to education","Physical limitations to access school ","diyala","returnee",0,"education_barriers_physical_limitation","2019"
"Education","Main barriers to education","Physical limitations to access school ","baghdad","idp_in_camp",0,"education_barriers_physical_limitation","2019"
"Education","Main barriers to education","Physical limitations to access school ","baghdad","idp_out_camp",0,"education_barriers_physical_limitation","2019"
"Education","Main barriers to education","Physical limitations to access school ","baghdad","returnee",0.19875288326233,"education_barriers_physical_limitation","2019"
"Education","Main barriers to education","Physical limitations to access school ","al.sulaymaniyah","idp_in_camp",0.0241209842970199,"education_barriers_physical_limitation","2019"
