"Sector","Indicator","Sub Indicator","Disaggregation","Percentages","variable_name","year"
"Livelihoods","Main barriers to employment","Underqualified for available jobs","male",0.142235131135064,"employment_barrier_underqualified_for_jobs","2020"
"Livelihoods","Main barriers to employment","Lack of family/personal connections","female",0.420970332308664,"employment_barrier_no_wasta","2020"
"Livelihoods","Main barriers to employment","Lack of family/personal connections","male",0.356377709180624,"employment_barrier_no_wasta","2020"
"Livelihoods","Main barriers to employment","Lack of livelihood/employment opportunities for women","female",0.614272819170115,"employment_barrier_lack_jobs_women","2020"
"Livelihoods","Main barriers to employment","Lack of livelihood/employment opportunities for women","male",0.148291301442939,"employment_barrier_lack_jobs_women","2020"
"Livelihoods","% of households whose average monthly income [from employment and pension] was less than 480,000 IQD/month","","female",0.779933818802668,"insufficient_income","2020"
"Livelihoods","% of households whose average monthly income [from employment and pension] was less than 480,000 IQD/month","","male",0.602867516517477,"insufficient_income","2020"
"Livelihoods","% HH with debt value > 505,000 IQD ","","female",0.536957334255222,"too_much_debt","2020"
"Livelihoods","% HH with debt value > 505,000 IQD ","","male",0.546944926463693,"too_much_debt","2020"
"Livelihoods","% HH unable to afford basic needs (% HH taking on debt due to healthcare, food, education, or basic household expenditures)","","female",0.826248092964267,"basic_services","2020"
"Livelihoods","% HH unable to afford basic needs (% HH taking on debt due to healthcare, food, education, or basic household expenditures)","","male",0.789757246938276,"basic_services","2020"
"Livelihoods, AAP","% of households relying  on humanitarian assistance as a primary  source of income","","female",0.0519862016197989,"ngo_assistance","2020"
"Livelihoods, AAP","% of households relying  on humanitarian assistance as a primary  source of income","","male",0.0185266810205154,"ngo_assistance","2020"
"Livelihoods, Health","% of HH spending more than 25% of total expenditure on health","","female",0.269512949154496,"health_expenses","2020"
"Livelihoods, Health","% of HH spending more than 25% of total expenditure on health","","male",0.243825248784514,"health_expenses","2020"
"Protection","% HHs reporting risk of eviction","","female",0.0162775807360613,"risk_eviction","2020"
"Protection","% HHs reporting risk of eviction","","male",0.0197871649640332,"risk_eviction","2020"
"Protection","% of HHs reporting to experience daytime movement restrictions","","female",0.357605160704908,"movement_restriction","2020"
"Protection","% of HHs reporting to experience daytime movement restrictions","","male",0.4305091875398,"movement_restriction","2020"
"Protection","% HH missing at least one key household or individual document ","","female",0.449955738154236,"hh_missing_doc","2020"
"Protection","% HH missing at least one key household or individual document ","","male",0.549200584508822,"hh_missing_doc","2020"
"Protection","% of HH with at least one child missing a key individual document","","female",0.424690252857419,"children_missing_doc","2020"
"Protection","% of HH with at least one child missing a key individual document","","male",0.487847801325878,"children_missing_doc","2020"
"Protection","% of households with presence of child marriage","","female",0.0233401974591846,"child_married","2020"
"Protection","% of households with presence of child marriage","","male",0.00945034137726909,"child_married","2020"
"Protection, Health","% HH with children with psychosocial distress (proxy data with behaviour change)","","female",0.051218785602356,"child_distress","2020"
"Protection, Health","% HH with children with psychosocial distress (proxy data with behaviour change)","","male",0.0314605044615241,"child_distress","2020"
"Protection, Health","% HH with adults with psychosocial distress (proxy data with behavior change)","","female",0.0592403000099203,"adult_distress","2020"
"Protection, Health","% HH with adults with psychosocial distress (proxy data with behavior change)","","male",0.0363410098938408,"adult_distress","2020"
"Protection, HLP","% of HHs lacking secure tenure","","female",0.0590925665951036,"lack_secure_tenure","2020"
"Protection, HLP","% of HHs lacking secure tenure","","male",0.0505469271221488,"lack_secure_tenure","2020"
"Protection, HLP","% of HHs lacking valid HLP documents","","female",0.401186349611325,"lack_hlp","2020"
"Protection, HLP","% of HHs lacking valid HLP documents","","male",0.357262159474874,"lack_hlp","2020"
"SNFI","% HHs reporting at least 2 shelter improvements","","female",0.122609277415803,"shelter_2_improvements","2020"
"SNFI","% HHs reporting at least 2 shelter improvements","","male",0.166295298459124,"shelter_2_improvements","2020"
"WASH","% of HHs without access to an improved water source","","female",0.0335698124623471,"imptoved_water_source","2020"
"WASH","% of HHs without access to an improved water source","","male",0.0546646858149289,"imptoved_water_source","2020"
"WASH","% of HHs without access to [type of water source]","improved","female",0.966430187537653,"water_source","2020"
"WASH","% of HHs without access to [type of water source]","unimproved","female",0.0335698124623471,"water_source","2020"
"WASH","% of HHs without access to [type of water source]","improved","male",0.945335314185071,"water_source","2020"
"WASH","% of HHs without access to [type of water source]","unimproved","male",0.0546646858149289,"water_source","2020"
"WASH","% of households without access to a sufficient quantity of water for drinking and domestic purposes","","female",0.874681845551032,"insufficient_amount_water","2020"
"WASH","% of households without access to a sufficient quantity of water for drinking and domestic purposes","","male",0.901984861302194,"insufficient_amount_water","2020"
"WASH","% HH with access to improved functional sanitation facilities ","","female",0.0935090592532765,"improved_sanitation","2020"
"WASH","% HH with access to improved functional sanitation facilities ","","male",0.093973087180871,"improved_sanitation","2020"
"WASH","% HH treating their water prior to drinking","","female",0.347633476211171,"treat_water","2020"
"WASH","% HH treating their water prior to drinking","","male",0.365770021440156,"treat_water","2020"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","female",0.0616170014607946,"received_aid","2019"
"AAP","% of HHs reported having received aid in the 30 days prior to data collection","","male",0.146284444160486,"received_aid","2019"
"AAP","% of HHs reporting to have received [type of aid]","Cash","female",0.202015588180098,"received_aid_cash","2019"
"AAP","% of HHs reporting to have received [type of aid]","Cash","male",0.402645303349929,"received_aid_cash","2019"
"AAP","% of HHs reporting to have received [type of aid]","Food","female",0.741537428704679,"received_aid_food","2019"
"AAP","% of HHs reporting to have received [type of aid]","Food","male",0.785871676726515,"received_aid_food","2019"
"AAP","% of HHs reporting to have received [type of aid]","Water","female",0.0533137028060073,"received_aid_water","2019"
"AAP","% of HHs reporting to have received [type of aid]","Water","male",0.028340711285817,"received_aid_water","2019"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","female",0.0226265205618463,"received_aid_fuel","2019"
"AAP","% of HHs reporting to have received [type of aid]","Fuel","male",0.0234692427273871,"received_aid_fuel","2019"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","female",0.0118616653682915,"received_aid_shelter","2019"
"AAP","% of HHs reporting to have received [type of aid]","Shelter","male",0.0173238349103968,"received_aid_shelter","2019"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","female",0.196500817881666,"received_aid_seasonal_items","2019"
"AAP","% of HHs reporting to have received [type of aid]","Seasonal items","male",0.127571566637225,"received_aid_seasonal_items","2019"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","female",0.223484749871183,"received_aid_other_nfi","2019"
"AAP","% of HHs reporting to have received [type of aid]","Other non-food items","male",0.28249081407161,"received_aid_other_nfi","2019"
"AAP","% of HHs reporting to have received [type of aid]","Protection/legal services","female",0,"received_aid_protection","2019"
"AAP","% of HHs reporting to have received [type of aid]","Protection/legal services","male",0.00081359565684554,"received_aid_protection","2019"
"AAP","% of HHs reporting to have received [type of aid]","Education services","female",0,"received_aid_education","2019"
"AAP","% of HHs reporting to have received [type of aid]","Education services","male",0.00669862519829346,"received_aid_education","2019"
"AAP","% of HHs reporting to have received [type of aid]","Healthcare","female",0.0308980532218798,"received_aid_healthcare","2019"
"AAP","% of HHs reporting to have received [type of aid]","Healthcare","male",0.141073740125556,"received_aid_healthcare","2019"
"AAP","% of HHs reporting to be satisfied with the aid received","","female",0.0461355561379702,"aid_satisfaction","2019"
"AAP","% of HHs reporting to be satisfied with the aid received","","male",0.111326851438901,"aid_satisfaction","2019"
"CCCM, Shelter, Protection","% of HHs living in critical shelter","","female",0.111751642984896,"critical_shelter","2019"
"CCCM, Shelter, Protection","% of HHs living in critical shelter","","male",0.144188689857861,"critical_shelter","2019"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","apartment","female",0.0295046723477054,"shelter.shelter_type","2019"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","damaged_building","female",0.0231148099291173,"shelter.shelter_type","2019"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","hotel","female",0.00154642353892091,"shelter.shelter_type","2019"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","house","female",0.857197261128478,"shelter.shelter_type","2019"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","makeshift_shelter","female",0.00881369510865007,"shelter.shelter_type","2019"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","non_residential","female",0.001319464244185,"shelter.shelter_type","2019"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","public_building","female",0.00599249709762968,"shelter.shelter_type","2019"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","religious_building","female",0.0157270553180792,"shelter.shelter_type","2019"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","tent","female",0.00493559410500736,"shelter.shelter_type","2019"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","unfinished_abandoned_building","female",0.0518485271822274,"shelter.shelter_type","2019"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","apartment","male",0.0344787257341117,"shelter.shelter_type","2019"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","container","male",0.00951402663720808,"shelter.shelter_type","2019"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","damaged_building","male",0.0135148166711627,"shelter.shelter_type","2019"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","hotel","male",0.000555124487583024,"shelter.shelter_type","2019"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","house","male",0.820766891748268,"shelter.shelter_type","2019"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","makeshift_shelter","male",0.0100772638542284,"shelter.shelter_type","2019"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","non_residential","male",0.000705749922206148,"shelter.shelter_type","2019"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","other","male",1.05681721764112e-05,"shelter.shelter_type","2019"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","public_building","male",0.00174079380334446,"shelter.shelter_type","2019"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","religious_building","male",0.00188942635829806,"shelter.shelter_type","2019"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","rhu","male",0.00408035535293838,"shelter.shelter_type","2019"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","tent","male",0.0826520143612663,"shelter.shelter_type","2019"
"CCCM, Shelter, Protection","% of HHs living in [type of shelter]","unfinished_abandoned_building","male",0.0200142428972089,"shelter.shelter_type","2019"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","female",0.308193825922127,"not_attending_formal","2019"
"Education","% of households with at least one school-aged child not attending formal school regularly (at least 4 days a week)","","male",0.200617397888665,"not_attending_formal","2019"
"Education","% of HHs with at least one child dropping out in previous academic year","","female",0.0233533674072511,"dropped_from_school","2019"
"Education","% of HHs with at least one child dropping out in previous academic year","","male",0.0239859510550133,"dropped_from_school","2019"
"Education","Main barriers to education","School stopped functioning and is now closed","female",0.209062149037629,"education_barriers_not_function","2019"
"Education","Main barriers to education","School stopped functioning and is now closed","male",0.218838238785327,"education_barriers_not_function","2019"
"Education","Main barriers to education","Lack of safety to access schools","female",0.0747748513716809,"education_barriers_safety","2019"
"Education","Main barriers to education","Lack of safety to access schools","male",0.111848343205421,"education_barriers_safety","2019"
"Education","Main barriers to education","Costs related to education","female",0.375251925548996,"education_barriers_cost","2019"
"Education","Main barriers to education","Costs related to education","male",0.253026137627124,"education_barriers_cost","2019"
"Education","Main barriers to education","Unable to enroll/register","female",0.0640639216152446,"education_barriers_unable_to_register","2019"
"Education","Main barriers to education","Unable to enroll/register","male",0.040812587927237,"education_barriers_unable_to_register","2019"
"Education","Main barriers to education","Physical limitations to access school ","female",0.0751473327658197,"education_barriers_physical_limitation","2019"
"Education","Main barriers to education","Physical limitations to access school ","male",0.112343197604277,"education_barriers_physical_limitation","2019"
"Education","Main barriers to education","School and classes are overcrowded","female",0.000287259155224233,"education_barriers_overcrowded","2019"
"Education","Main barriers to education","School and classes are overcrowded","male",0.00219662917675062,"education_barriers_overcrowded","2019"
"Education","Main barriers to education","The school infrastructure is poor","female",0,"education_barriers_poor_infrastructure","2019"
"Education","Main barriers to education","The school infrastructure is poor","male",0.0113411923704131,"education_barriers_poor_infrastructure","2019"
"Education","Main barriers to education","Curriculum not adapted","female",0.0129671535356405,"education_barriers_curriculum_not_adapted","2019"
"Education","Main barriers to education","Curriculum not adapted","male",0.0125679692002339,"education_barriers_curriculum_not_adapted","2019"
"Education","Main barriers to education","Child working","female",0.069770656377749,"education_barriers_working","2019"
"Education","Main barriers to education","Child working","male",0.0635326457683554,"education_barriers_working","2019"
"Education","Main barriers to education","parental refusal","female",0.0580827229255912,"education_barriers_parental_refusal","2019"
"Education","Main barriers to education","parental refusal","male",0.0432768546805741,"education_barriers_parental_refusal","2019"
"Education","Main barriers to education","Lack of interest of children in education.","female",0.223262328055642,"education_barriers_lack_interest","2019"
"Education","Main barriers to education","Lack of interest of children in education.","male",0.251393977662802,"education_barriers_lack_interest","2019"
"Education","Main barriers to education","Other","female",0.0158079268181343,"education_barriers_other","2019"
"Education","Main barriers to education","Other","male",0.0780971562933358,"education_barriers_other","2019"
"Food Security","Food Consumption Score","Acceptable","female",0.808410906940394,"fcs_category","2019"
"Food Security","Food Consumption Score","Borderline","female",0.129730915628818,"fcs_category","2019"
"Food Security","Food Consumption Score","Poor","female",0.0618581774307882,"fcs_category","2019"
"Food Security","Food Consumption Score","Acceptable","male",0.884993604126054,"fcs_category","2019"
"Food Security","Food Consumption Score","Borderline","male",0.0888193564736195,"fcs_category","2019"
"Food Security","Food Consumption Score","Poor","male",0.0261870394003263,"fcs_category","2019"
"Food Security, Livelihoods","% of HH relying on negative coping strategies (stress, crisis or emergency) to cope with a lack of food or money to buy food","Stress","female",0.734580904855926,"stress","2019"
"Food Security, Livelihoods","% of HH relying on negative coping strategies (stress, crisis or emergency) to cope with a lack of food or money to buy food","Stress","male",0.503969366161192,"stress","2019"
"Food Security, Livelihoods","% of HH relying on negative coping strategies (stress, crisis or emergency) to cope with a lack of food or money to buy food","Crisis","female",0.197404390511745,"crisis","2019"
"Food Security, Livelihoods","% of HH relying on negative coping strategies (stress, crisis or emergency) to cope with a lack of food or money to buy food","Crisis","male",0.147304468942563,"crisis","2019"
"Food Security, Livelihoods","% of HH relying on negative coping strategies (stress, crisis or emergency) to cope with a lack of food or money to buy food","Emergency","female",0.133838740947906,"emergency","2019"
"Food Security, Livelihoods","% of HH relying on negative coping strategies (stress, crisis or emergency) to cope with a lack of food or money to buy food","Emergency","male",0.100922556751768,"emergency","2019"
"Food Security, Livelihoods","% of HH spending more than 50% of total expenditure on food","","female",0.237019730098327,"food_expenditure_share","2019"
"Food Security, Livelihoods","% of HH spending more than 50% of total expenditure on food","","male",0.332047162817995,"food_expenditure_share","2019"
"Health","% of households with  a hospital with emergency, maternity, surgical and pediatric services within one hour's reach from dwellings","","female",0.323010498155522,"hospital_access_services","2019"
"Health","% of households with  a hospital with emergency, maternity, surgical and pediatric services within one hour's reach from dwellings","","male",0.366846799855618,"hospital_access_services","2019"
"Health","% of households that can access primary healthcare (health clinic) within one hour's walk from dwellings","","female",0.925097655792151,"clinic_access","2019"
"Health","% of households that can access primary healthcare (health clinic) within one hour's walk from dwellings","","male",0.921413825913663,"clinic_access","2019"
"Health","% HH reporting difficulties in accessing health services","","female",0.865562637224672,"difficulty_access_healthcare","2019"
"Health","% HH reporting difficulties in accessing health services","","male",0.615865770206777,"difficulty_access_healthcare","2019"
"Health","% HH reporting [type of difficulty] in accessing health services","Cost of services and/or medicine was too high","female",0.796276254147882,"difficulty_access_healthcare_cost","2019"
"Health","% HH reporting [type of difficulty] in accessing health services","Cost of services and/or medicine was too high","male",0.509857014811369,"difficulty_access_healthcare_cost","2019"
"Health","% HH reporting [type of difficulty] in accessing health services","Did not get access to qualified health staff at the health facility","female",0.0547400127985068,"difficulty_access_healthcare_lack_qualified_staff","2019"
"Health","% HH reporting [type of difficulty] in accessing health services","Did not get access to qualified health staff at the health facility","male",0.0389613241965176,"difficulty_access_healthcare_lack_qualified_staff","2019"
"Health","% HH reporting [type of difficulty] in accessing health services","Problems with civil documents","female",0.00880026260773916,"difficulty_access_healthcare_lack_civil_doc","2019"
"Health","% HH reporting [type of difficulty] in accessing health services","Problems with civil documents","male",0.00232757287458201,"difficulty_access_healthcare_lack_civil_doc","2019"
"Health","% HH reporting [type of difficulty] in accessing health services","Public health clinic did not provide referral","female",0.0219567247895346,"difficulty_access_healthcare_no_referral_phc","2019"
"Health","% HH reporting [type of difficulty] in accessing health services","Public health clinic did not provide referral","male",0.0179369305009237,"difficulty_access_healthcare_no_referral_phc","2019"
"Health","% HH reporting [type of difficulty] in accessing health services","Public health clinic not open","female",0.0345331343074083,"difficulty_access_healthcare_phc_closed","2019"
"Health","% HH reporting [type of difficulty] in accessing health services","Public health clinic not open","male",0.0188189724914895,"difficulty_access_healthcare_phc_closed","2019"
"Health","% HH reporting [type of difficulty] in accessing health services","The treatment center was too far away/Transportation constraints","female",0.0841279437315253,"difficulty_access_healthcare_too_far","2019"
"Health","% HH reporting [type of difficulty] in accessing health services","The treatment center was too far away/Transportation constraints","male",0.0651669977625682,"difficulty_access_healthcare_too_far","2019"
"Health","% HH reporting [type of difficulty] in accessing health services","Medical staff refused treatment without any excuse","female",0.00768562816003097,"difficulty_access_healthcare_staff_refused_treatment","2019"
"Health","% HH reporting [type of difficulty] in accessing health services","Medical staff refused treatment without any excuse","male",0.0122726487673981,"difficulty_access_healthcare_staff_refused_treatment","2019"
"Health","% HH reporting [type of difficulty] in accessing health services","No medicine available at health facility/pharmacy","female",0.146894898457852,"difficulty_access_healthcare_lack_medicine","2019"
"Health","% HH reporting [type of difficulty] in accessing health services","No medicine available at health facility/pharmacy","male",0.150957028004778,"difficulty_access_healthcare_lack_medicine","2019"
"Health","% HH reporting [type of difficulty] in accessing health services","No treatment available for my disease at the health facility","female",0.0940434868595118,"difficulty_access_healthcare_no_treatment_phc","2019"
"Health","% HH reporting [type of difficulty] in accessing health services","No treatment available for my disease at the health facility","male",0.101770873643581,"difficulty_access_healthcare_no_treatment_phc","2019"
"Health","% HH reporting [type of difficulty] in accessing health services","Health services not inclusive of people with disabilities","female",0.0317238959961014,"difficulty_access_healthcare_not_inclusive_disability","2019"
"Health","% HH reporting [type of difficulty] in accessing health services","Health services not inclusive of people with disabilities","male",0.0239951493672275,"difficulty_access_healthcare_not_inclusive_disability","2019"
"Health, Protection","% HH with at least on individual that has ""lots of difficulty"" or ""cannot do at all"" one of the following activities: seeing, hearing, walking/climbing steps, remembering/concerntrating, self-care, communicating","","female",0.221785625385433,"members_disabled","2019"
"Health, Protection","% HH with at least on individual that has ""lots of difficulty"" or ""cannot do at all"" one of the following activities: seeing, hearing, walking/climbing steps, remembering/concerntrating, self-care, communicating","","male",0.105733979413788,"members_disabled","2019"
"Health, Protection","% of households with members unable to access one or more services due to disability","","female",0.560346668140538,"difficulty_disability_services","2019"
"Health, Protection","% of households with members unable to access one or more services due to disability","","male",0.529720385093792,"difficulty_disability_services","2019"
"Health, Protection GBV","% of households reporting that women of reproductive age (15-49) face difficulty in accessing specialized reproductive health services","","female",0.192559904429006,"difficulty_accessing_female_services","2019"
"Health, Protection GBV","% of households reporting that women of reproductive age (15-49) face difficulty in accessing specialized reproductive health services","","male",0.174918506179001,"difficulty_accessing_female_services","2019"
"HH profile","% of female-headed households","","female",1,"female_headed","2019"
"HH profile","% of female-headed households","","male",0,"female_headed","2019"
"HH profile","% of single headed households","","female",0.842149785261456,"single_headed","2019"
"HH profile","% of single headed households","","male",0.0290709356867956,"single_headed","2019"
"HH Profile, CCCM ","% of IDP HHs that intend to remain in their current location for the next three months","Remain
Return to AoO
Move elsewhere
Don’t know","female",0.246703078855949,"no_movement_3","2019"
"HH Profile, CCCM ","% of IDP HHs that intend to remain in their current location for the next three months","Remain
Return to AoO
Move elsewhere
Don’t know","male",0.246193988212395,"no_movement_3","2019"
"HH Profile, CCCM ","% of IDP HHs that intend to remain in their current location for the next twelve months","Remain
Return to AoO
Move elsewhere
Don’t know","female",0.210831701991457,"no_movement_12","2019"
"HH Profile, CCCM ","% of IDP HHs that intend to remain in their current location for the next twelve months","Remain
Return to AoO
Move elsewhere
Don’t know","male",0.197601201265944,"no_movement_12","2019"
"HH Profile, CCCM ","% of returnee HHs that intend to remain in their current location for the next twelve months","","female",0.690808143299948,"no_movement_returnee_12","2019"
"HH Profile, CCCM ","% of returnee HHs that intend to remain in their current location for the next twelve months","","male",0.76073050067558,"no_movement_returnee_12","2019"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Safety in AoO","female",0.410616917215735,"return_security_aoo","2019"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Safety in AoO","male",0.79974614498325,"return_security_aoo","2019"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Safety concerns in AoD","female",0.0049543824020074,"return_security_aod","2019"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Safety concerns in AoD","male",0.000784668056094476,"return_security_aod","2019"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Lack of livelihood in AoD","female",0.261253950649796,"return_livelihoods_aod","2019"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Lack of livelihood in AoD","male",0.0319894326034739,"return_livelihoods_aod","2019"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","to secure HLP ","female",0.0878028437091849,"return_secure_hlp","2019"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","to secure HLP ","male",0.0630026807092274,"return_secure_hlp","2019"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Lack of access to basic services in AoD (e.g. health, education, courts)","female",0.171439252743592,"return_limited_services","2019"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Lack of access to basic services in AoD (e.g. health, education, courts)","male",0.02545155869046,"return_limited_services","2019"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Availability of access to basic services and/or livelihood in AoO (e.g. health, education, courts)","female",0.00303445154990426,"return_available_services_aoo","2019"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Availability of access to basic services and/or livelihood in AoO (e.g. health, education, courts)","male",0.00442089788752595,"return_available_services_aoo","2019"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Social pull factors (e.g. emotional desire, family returned, family released from detention, lack integration AoD)","female",0.0167380005783629,"return_pull_factors","2019"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Social pull factors (e.g. emotional desire, family returned, family released from detention, lack integration AoD)","male",0.0132271197345229,"return_pull_factors","2019"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Mine/UXO contamination","female",0.183973702306172,"return_uxo","2019"
"HH Profile, CCCM ","% of IDP HHs that currently intends to return to their AoO due to [insert response option]","Mine/UXO contamination","male",0.207266552452944,"return_uxo","2019"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Safety concerns in AoO","female",0.18273385915374,"no_return_security_aoo","2019"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Safety concerns in AoO","male",0.169939902416539,"no_return_security_aoo","2019"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Lack of livelihood in AoO","female",0.0928192552887941,"no_return_lack_livelihoods","2019"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Lack of livelihood in AoO","male",0.098155866088913,"no_return_lack_livelihoods","2019"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Lack of shelter in AoO","female",0.0982186516340817,"no_return_lack_shelter","2019"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Lack of shelter in AoO","male",0.0950711781147504,"no_return_lack_shelter","2019"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Lack of civil documentation or security clearance","female",0.00232519570398813,"no_return_lack_docs","2019"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Lack of civil documentation or security clearance","male",0.00539363209343521,"no_return_lack_docs","2019"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Lack of access to basic services in AoD (e.g. health, education, courts)","female",0.0150980647618937,"no_return_lack_services","2019"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Lack of access to basic services in AoD (e.g. health, education, courts)","male",0.0369120536840788,"no_return_lack_services","2019"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Pull factors to remain in AoD (e.g. education, family, health condition, living conditions)","female",0.0249764150320961,"no_return_pull_factors","2019"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Pull factors to remain in AoD (e.g. education, family, health condition, living conditions)","male",0.0354478394430584,"no_return_pull_factors","2019"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Mine/UXO contamination","female",0.0991081628394494,"no_return_uxo","2019"
"HH Profile, CCCM ","% of IDP HHs that currently don't intend to return to their AoO due to [insert response option]","Mine/UXO contamination","male",0.127732256420668,"no_return_uxo","2019"
"Livelihoods","% HH with at least one adult (18+) unemployed and seeking work","","female",0.298029501963302,"unemployed_seeking_work","2019"
"Livelihoods","% HH with at least one adult (18+) unemployed and seeking work","","male",0.217316009958814,"unemployed_seeking_work","2019"
"Livelihoods","% HH with at least one female adult (18+) unemployed and seeking work","","female",0.14398195760079,"female_unemployed_seeking_work","2019"
"Livelihoods","% HH with at least one female adult (18+) unemployed and seeking work","","male",0.126296019175188,"female_unemployed_seeking_work","2019"
"Livelihoods","% HH with at least one person under (<18) working","","female",0.163607425564931,"children_working","2019"
"Livelihoods","% HH with at least one person under (<18) working","","male",0.0806939034271134,"children_working","2019"
"Livelihoods","Main barriers to employment","Increased competition for jobs, not enough jobs","female",0.783395318752894,"employment_barrier_competition","2019"
"Livelihoods","Main barriers to employment","Increased competition for jobs, not enough jobs","male",0.79115169449381,"employment_barrier_competition","2019"
"Livelihoods","Main barriers to employment","Available jobs are too far away","female",0.209276629865337,"employment_barrier_too_far","2019"
"Livelihoods","Main barriers to employment","Available jobs are too far away","male",0.159435374373619,"employment_barrier_too_far","2019"
"Livelihoods","Main barriers to employment","Only low-skilled, socially degrading or low-paying jobs","female",0.155725812313917,"employment_barrier_only_low_available","2019"
"Livelihoods","Main barriers to employment","Only low-skilled, socially degrading or low-paying jobs","male",0.0855413895595857,"employment_barrier_only_low_available","2019"
"Livelihoods","Main barriers to employment","Underqualified for available jobs","female",0.141387019388475,"employment_barrier_underqualified_for_jobs","2019"
"Livelihoods","Main barriers to employment","Underqualified for available jobs","male",0.0950516511529678,"employment_barrier_underqualified_for_jobs","2019"
"Livelihoods","Main barriers to employment","Lack of family/personal connections","female",0.132095917223406,"employment_barrier_no_wasta","2019"
"Livelihoods","Main barriers to employment","Lack of family/personal connections","male",0.17036368753221,"employment_barrier_no_wasta","2019"
"Livelihoods","% of households whose average monthly income [from employment and pension] was less than 480,000 IQD/month","","female",0.348000453421571,"insufficient_income","2019"
"Livelihoods","% of households whose average monthly income [from employment and pension] was less than 480,000 IQD/month","","male",0.434572309484465,"insufficient_income","2019"
"Livelihoods","% HH with debt value > 505,000 IQD ","","female",0.482874943200834,"too_much_debt","2019"
